,C1,C2,C3,KO1,KO2,KO3
Gm49510,110,24,297,177,60,330
Ddt,1848,926,2416,3242,2258,1681
Sh3bp1,1004,644,1092,1941,1115,1352
Or2t35,0,0,0,0,0,0
Or10am5,2,0,7,9,2,4
Gm20441,208,4,355,451,311,223
Retn,19,7,51,48,33,29
Il3ra,144,80,163,292,172,260
Gstt3,211,140,319,380,256,177
Tmem209,3943,1549,4805,5735,4035,4316
Akap8,4351,2113,5647,7071,5186,6579
Mcemp1,12,3,28,28,28,15
Rps3,32324,16310,42965,53580,39066,32414
Fcor,142,97,171,232,194,143
Trappc5,5217,2443,5903,7146,5431,5180
Syn1,92134,37900,104039,118236,89713,104029
Fcer2a,50,44,81,84,50,46
Slc24a1,43,11,24,38,31,38
Gstt1,660,307,983,1534,785,686
Uhmk1,40413,18676,45714,59066,38532,48656
Kif9,596,212,591,791,483,559
Gstt4,0,0,0,0,8,0
Gm5150,1,39,0,0,0,0
Gstt2,308,131,497,654,441,338
Plekha7,2695,1031,3084,3660,2477,3161
Ythdf3,10302,4191,9922,13481,9856,11159
Timp1,73,22,65,158,91,83
Or2t1,158,35,170,129,135,161
Sh2d1b2,0,0,0,4,6,0
Mif,14990,7367,17493,20565,16587,15503
Or2t6,3,7,3,4,3,8
Kansl1l,947,434,1200,1628,1077,1023
Derl3,96,86,133,222,134,141
Psmd6,7623,3702,8997,11013,7985,7902
Cfp,184,149,290,296,232,275
Pdxp,25042,12170,29639,40397,29640,29689
Akap8l,6490,3515,9369,10951,7885,11345
Lgals1,1291,564,1580,2176,1466,1490
Atf1,1396,563,1369,2297,1395,1629
Sort1,77955,33838,87708,102061,70337,84907
Elk1,9209,4509,10823,13855,9814,10121
Atxn7,1738,882,2419,2667,2034,2464
Smarcb1,7557,3609,8906,11269,8304,8009
Uxt,498,224,671,911,690,489
Tmprss12,0,0,0,0,0,0
Ing5,1568,771,2098,2477,1757,1875
Mettl7a1,3303,1345,4204,4966,3152,3140
Thoc7,4286,2020,5215,6773,4947,4636
Mettl7a3,17,1,28,59,54,34
Methig1,8,4,7,0,8,0
Ints14,2920,1370,3351,4273,2997,3086
Mettl7a2,0,0,0,0,0,0
Sh2d1b1,1,2,6,11,14,7
Zfp182,548,321,692,909,563,708
Higd1c,0,0,0,1,0,0
Gm7694,241,135,294,332,297,344
Slc11a2,5341,2188,6356,7599,5367,6415
Eif5b,12695,5537,14655,18696,12378,13857
Ugt2b38,3,0,0,0,0,0
Spaca5,1,0,2,4,0,7
Wiz,7758,3097,8621,9500,7633,9382
Zfp300,319,173,295,456,339,311
Mmp11,114,69,168,173,116,167
Ugt2a1,0,0,0,0,0,0
Ssxa1,0,0,0,0,0,0
Usp30,5547,2750,6669,7776,5457,5918
Agtr2,69,26,41,77,35,56
Mybphl,1,5,2,7,0,6
Hacd3,23137,11108,26011,33143,23662,24096
Lig3,2716,1330,3448,4083,2804,3348
Gpkow,5180,2469,5767,8023,5515,5716
Setd2,10088,3849,11531,13311,9496,12149
Chchd10,18388,9616,23604,27183,21131,17786
Angptl3,8,8,7,7,6,11
Psrc1,733,387,864,1211,779,891
Gm11100,278,183,274,456,365,315
Gm867,44,23,78,83,46,51
Cdhr18,0,0,2,0,3,0
Vpreb3,5,11,6,31,2,5
Capzb,31247,12989,33542,41623,30117,29681
Acadl,4198,1839,4787,6841,4546,3758
Gm5134,2,2,2,2,8,10
Alkbh2,248,174,316,367,292,266
Cfap20dc,1499,624,1781,1991,1356,1584
Ssmem1,14,5,22,18,21,22
Ugt2a2,0,0,0,0,0,0
Wdr45,3847,1700,4756,6264,4156,4200
D2hgdh,1129,636,1360,2076,1222,1432
Zfp280b,2725,1210,2950,3867,2530,3046
Slc5a4b,7,4,15,15,7,15
Gm43638,0,0,0,0,0,0
Cpa2,145,61,171,242,127,144
Cpeb2,12281,4465,12604,16227,10762,13986
Letmd1,7151,3186,8068,9700,7259,7502
Fam3d,2,0,0,3,0,0
Celsr2,39420,16544,45783,51165,35270,50032
F2,8,5,5,2,9,9
Gal3st2,0,3,0,4,1,0
Fam107a,63172,22261,64357,76274,57677,49543
Rasal3,261,159,379,428,364,372
Slc5a4a,3,0,4,0,10,2
Nradd,86,46,93,128,88,95
Cpa4,33,16,46,45,21,38
Acox2,40,12,20,42,20,49
Gal3st2b,8,9,26,20,14,14
Clec4g,14,2,8,45,25,23
Prmt2,7199,4512,8430,10715,7559,8105
Myl1,22,12,19,21,22,15
Cadm1,26187,11434,27958,35763,22475,28560
Raf1,8179,3737,9263,11105,8269,9003
Bloc1s6,4485,1965,5301,6614,4726,5077
Csrnp2,4817,1926,4912,5897,4461,5375
Cd209a,18,21,46,64,14,26
Tfcp2,3387,1315,4102,5167,3856,4052
C1qtnf7,219,82,263,294,143,164
Zfp408,1086,558,1286,1778,1299,1352
Gal3st2c,43,10,52,57,34,43
Stx2,1389,704,1571,1884,1438,1748
Sars,22564,9463,24893,30243,22506,22297
Kctd6,3964,1711,4054,5165,3849,4115
Cd209e,0,0,0,0,0,0
Pdhb,16989,7996,18810,23805,17705,18128
Rev1,2529,1163,3153,3463,2716,2933
Cd209d,1,0,0,8,2,1
Sqor,518,353,700,890,526,437
Slc66a1,927,419,1222,1413,1053,908
Pxk,3568,1843,4040,5367,3865,3933
Afg3l1,4499,1850,5084,5858,4654,4717
S100b,12210,6165,14986,18029,13705,10998
Gon4l,9408,4269,11435,13444,9054,11558
Dip2a,10850,5561,12927,15089,10055,12548
Neu4,1743,705,1753,1971,1389,1576
Itgb3bp,730,270,822,1041,708,698
Ndrg3,83805,33972,98217,116600,82679,88335
Sult1b1,0,0,0,0,0,0
Pou6f1,17219,7996,21020,23791,17684,20012
Cpa5,7,1,0,6,6,6
Nos1ap,8665,3662,10763,12888,7825,10939
Pglyrp2,3,3,7,0,15,0
Akr7a5,2586,1313,3331,4180,2940,2973
Msto1,2469,1247,3045,3379,2637,2609
Dbndd1,1577,832,1916,2235,1719,1904
Mrto4,2860,1380,3453,4299,3314,2739
Ran,26633,13089,31029,41018,29027,27428
Dctd,665,370,830,1155,701,750
Cpa1,0,0,0,0,0,0
Dpp8,23923,10360,28568,33729,22506,27075
Ror1,239,162,338,335,205,289
Cyp4f39,1,3,8,7,0,0
Ube2u,2,0,10,5,0,4
Pdcd1,19,2,23,9,15,33
Dap3,9395,4331,10759,13605,9519,10471
Sult1d1,0,0,2,0,3,1
Spata46,4,0,1,0,0,5
Defb12,0,0,1,0,0,0
Tmem40,347,152,386,406,841,479
Defb34,0,0,0,0,0,0
Cyp4f17,390,158,434,573,440,391
Spag11b,0,0,0,0,0,0
Dazap2,17412,7506,21022,25165,18768,17373
Olfml2b,958,415,939,1012,652,793
Gm45826,0,0,0,0,0,3
Spag11a,0,0,0,0,0,0
Ccdc30,1652,640,1742,2311,1409,1841
Ung,444,210,449,537,499,485
Defb14,0,0,0,0,0,0
Smagp,118,107,222,213,163,136
Defb4,0,0,0,0,0,0
Fam174a,6946,3303,7587,10938,8202,7363
Myt1,1038,487,1328,1728,1206,1476
Defb6,0,0,0,0,0,0
Hsdl1,6033,2950,6967,9205,6372,6388
Rps13,7635,3107,12674,14210,11108,8008
Atf6,12060,5054,14296,17327,11017,13050
Cyp4f16,536,276,583,798,571,572
Dnaaf1,60,34,48,68,41,42
Bin2,536,324,728,805,647,815
Nxpe4,1152,429,1817,1538,1304,1693
Pcnt,4662,1652,5418,6007,3989,5441
St8sia4,2118,1129,2046,3386,2234,2317
Taf1c,1277,681,1722,2012,1453,1487
Arrb1,39258,19464,48444,65587,45433,50513
Rpp14,3999,1978,4546,6645,4456,4592
Nxpe2,21,7,24,41,16,29
Abhd6,6435,3485,7182,9237,6081,7034
Lancl1,23608,10489,27969,34466,24066,24335
Sult1e1,0,0,0,0,0,0
Cand2,613,246,725,842,574,674
Ccdc103,436,164,437,692,461,512
Igdcc4,5046,2477,7165,7416,5469,5701
Cela1,287,88,337,416,291,307
Adad2,6,0,12,9,11,3
Fam187a,3,6,25,38,24,20
Gfap,29370,13365,36727,47991,24647,26945
Reln,14053,5057,13897,18594,13310,17652
Kcng4,1171,533,1237,1884,1351,1430
Dnase1l3,29,10,16,27,1,16
Rpl32,15586,5960,19835,23934,18301,15520
Cyp4f37,1,5,5,4,0,0
Wfdc1,943,495,1094,1497,1100,747
Efcab12,197,98,266,369,248,284
Gm45521,0,0,0,0,1,0
Galnt6,1294,615,2142,2212,1143,1360
Flnb,2956,1668,4095,4802,3014,4228
Cyp4f40,1,0,0,7,0,0
Cep41,1024,480,1187,1384,916,1199
Cyp4f15,1692,698,1745,2374,1578,1730
Dusp12,1109,675,1611,1718,1308,1237
Kif18b,58,30,55,109,43,47
Atp2c2,230,77,204,228,148,189
C1ql1,1376,753,1598,1951,1581,1824
Aff3,6148,3333,6851,9634,6197,7286
Dcakd,4890,2625,5526,6315,5499,5429
Grhl2,30,14,43,54,24,36
Zfp871,11838,5337,14306,17348,12079,16280
Gm3558,104,40,219,135,102,146
Meak7,1500,749,1934,2399,1733,1714
Zfp811,1000,446,1356,1665,1425,1258
Rffl,1575,735,2054,2298,1444,1541
Gm5797,0,0,0,0,0,0
Cotl1,7132,3819,8250,11165,8336,8135
Gm16434,4,2,2,10,0,0
Zfp799,2845,1259,3099,4286,2782,3267
Gm56118,0,0,0,0,0,0
Gm6676,4,2,2,10,0,0
2610028H24Rik,3,3,1,21,4,10
Atp2c1,21150,9731,21713,29021,19618,22725
Gm3696,287,114,294,342,281,302
Klhl36,792,423,1101,1145,838,893
S1pr1,16125,8868,20997,25174,18996,16900
Gm10406,102,19,73,25,97,163
Tpbgl,799,551,866,1144,953,936
Dph5,1250,549,1467,1895,1224,1227
Gm45844,338,329,808,1161,663,905
Zfp870,1463,555,1666,1913,1495,1483
Usp10,7365,3887,8105,10237,7556,7785
Cyp4f14,1382,513,1376,1532,1286,1116
Ybey,808,410,1003,1409,1044,1019
Gm3629,29,25,37,53,56,52
Ncald,98507,39056,108790,135248,91393,95148
Mcm3ap,7319,3051,8421,9783,6693,8751
Gm3411,112,25,172,270,30,70
Vmn2r29,9,49,38,99,17,45
Gm26620,44,37,88,102,46,52
Slco4c1,462,212,518,671,447,490
Gm21560,0,0,0,0,0,0
Gm3476,0,0,6,0,0,3
Fgfr2,5330,2662,6611,7642,5264,5546
Gm3453,0,0,0,0,0,0
Gm3383,22,25,78,113,83,91
Mbd4,828,368,925,1113,868,979
Hnf4g,17,8,23,28,22,34
Ppcs,648,366,789,1004,696,764
Fcrlb,92,32,99,103,50,63
Gm3194,22,25,78,113,83,91
Gm3500,0,0,113,0,17,0
Zmynd12,20,17,45,27,38,40
Cps1,91,29,97,131,78,111
Lss,5034,2299,5962,6433,4514,6284
Mest,3991,2302,4759,5412,4001,4751
Gm3317,0,0,0,0,0,0
Cc2d2a,2042,830,2720,3073,1935,2362
Serpini1,38069,15610,42743,54374,41266,40429
Gm8279,0,0,0,0,0,0
Gm45208,0,25,136,14,46,64
Rimkla,1390,772,1613,1950,1503,1616
Praf2,8796,4204,9717,12059,8753,8823
Gm9602,0,0,0,7,0,0
Ccdc120,1276,586,1485,1721,1172,1547
Frg2f1,794,435,866,1081,820,941
Vmn2r5,18,10,10,18,7,12
Tbcd,5667,2394,6482,7240,5644,6160
Tmdd1,1,0,5,0,1,1
Gm3173,13,0,10,7,0,0
Vmn2r6,70,28,88,91,105,57
Fignl2,205,115,229,332,214,240
Ankrd33,4,0,4,0,0,2
Emc1,11322,4899,12501,15220,10412,12167
2610042L04Rik,148,48,131,198,131,225
Crispld2,489,190,706,788,574,523
Vmn2r4,44,41,73,99,73,95
Gm5796,32,12,5,42,4,15
Gm3099,0,0,0,0,6,12
Il12a,219,135,226,333,209,277
Arhgap21,19360,8254,21489,26030,17213,23743
Cyp4f13,727,275,885,1110,931,732
Acvrl1,2000,915,2548,2995,1931,2076
Fcrla,3,0,12,4,7,7
Tfe3,4599,2046,5339,6577,4715,5723
Gm3043,0,0,0,0,0,0
Gm3020,132,76,197,228,120,172
Gm3012,0,0,0,0,0,0
Gm10408,0,0,0,0,0,0
Gm10409,132,76,197,228,120,172
Gm10413,0,0,0,0,0,0
Spatc1l,2,0,2,0,0,3
1110032F04Rik,3345,1269,4334,4859,3016,3370
Them4,2757,1282,3297,3677,2842,2781
Ftcd,4,13,4,13,14,8
D830030K20Rik,557,221,509,874,565,480
Slco6c1,15,8,28,35,14,36
Them5,0,4,4,0,0,2
Gm5795,0,0,0,0,0,0
Zfp472,495,290,646,862,626,561
Gm2897,139,49,89,123,186,95
Zfp952,1994,936,2152,2898,1957,2184
Col6a2,3205,1298,3554,4729,2900,2498
Zdhhc7,4992,2344,5627,6442,5006,5512
Rad51d,2283,1011,2739,3507,2276,2460
Ppif,2594,1358,3020,3688,2661,2817
C2cd4d,81,43,78,137,95,134
Zfp763,2569,1148,2795,3658,2314,2671
Rorc,144,78,245,220,128,137
Orc5,2548,1157,3170,3731,2666,2716
Zfp563,2183,953,2368,3074,2056,2278
Zcchc24,10364,5131,12409,16373,10622,10206
Macir,11359,4430,12683,15435,12299,12368
Acvr1b,21962,8867,24768,30448,21179,24804
6430548M08Rik,44594,19247,52126,59915,49031,49333
Anxa11,3745,2070,4747,6359,4290,4208
Morc2b,111,76,128,262,162,131
Or10h1b,6,5,6,11,8,7
Pdcl3,2418,1315,2877,3468,2658,2420
Or10h1,9,3,2,7,3,10
Or10h5,31,31,22,53,49,27
Zfp955a,1593,626,1518,1912,1386,1845
Or10h28,72,42,107,109,97,92
Erbb4,12883,4850,13021,16967,11329,15517
Tamalin,6302,3276,7225,7725,6158,7298
Zfp955b,4826,2266,5015,6416,4844,5359
Plac9,993,482,1326,1866,1359,1216
Zfp81,3303,1157,3204,4340,3264,3436
Nr4a1,6787,2945,9701,6389,6539,8717
Fndc8,32,38,43,38,28,51
Zfp101,829,430,1100,1512,1040,1063
Tmem254,7525,3236,8003,10106,7505,7972
Adgrd1,537,296,716,876,567,765
Cachd1,1779,1042,2409,2783,1940,2510
Lingo4,74,24,86,99,82,112
Tdrkh,4590,2011,5524,7139,4457,4988
B3gntl1,745,315,777,931,656,705
Cphx1,1,0,5,6,4,0
Ift122,5196,2055,5771,7532,5050,5885
Actl9,7,4,6,7,8,19
Duxbl1,94,58,149,167,107,131
Nfilz,0,0,0,0,0,0
Atg101,3543,1662,3871,4903,3793,3849
Adamts10,1480,815,2074,2163,1562,2134
Smim41,19,36,18,69,28,32
Krt80,1153,432,1256,1000,794,583
Col6a1,3850,2193,6122,6860,5156,5518
Slmap,17443,7732,18256,23928,16516,19716
Fcgr2b,535,273,604,773,569,496
Cibar2,41,34,65,95,70,42
Krt7,39,18,53,80,27,34
Nle1,852,520,1217,1415,1152,1038
Oaz3,386,40,356,428,360,373
Gse1,6093,3584,6922,8569,6386,7892
Pcbp3,7111,2924,8668,9105,9852,7923
Enkur,199,96,206,386,185,231
Mrpl9,4490,1961,4850,5656,4756,4656
Krt87,27,23,8,13,8,13
Acacb,683,266,806,880,629,665
Metrnl,800,411,900,1156,628,772
Gripap1,11370,4807,12696,16005,11023,12682
Dsn1,377,189,443,576,435,386
Riiad1,158,48,168,292,112,166
Raver2,2383,1178,2615,3573,2869,2777
Krt88,0,0,0,3,0,3
Ptchd3,0,0,0,0,0,0
Krt81,0,0,2,0,0,0
Celf3,16139,7493,18767,21677,17283,21463
Fcgr4,19,3,10,10,17,20
Adcy8,4680,1748,5176,6293,4291,5264
Unc45b,113,119,204,224,163,145
Slc19a1,2151,969,2488,2676,1990,2347
Npas2,5603,2832,6008,8037,5535,6316
Jak1,24138,10167,27793,33686,22211,26182
Igdcc3,182,113,270,255,197,211
Pcmtd2,10869,4572,11177,16119,11010,12599
Asic1,9833,5274,11457,14551,11154,11720
Fcgr3,1217,724,1427,1870,1229,1196
Gins2,1081,574,1560,1617,1252,1184
1190005I06Rik,491,257,655,824,499,402
Col18a1,919,514,1363,1365,892,1217
Gm27021,99,14,190,251,121,144
Emc8,8011,3931,9530,11729,8447,8864
Smarcd1,23678,10775,28181,33159,26366,27311
Foxn4,0,1,0,3,4,0
Bbs9,2272,785,2331,3306,2270,2293
Soga1,3751,1749,4585,4566,2891,4540
Foxj3,10594,4144,11055,13696,9646,12008
Ikzf2,448,180,454,622,414,461
Tldc2,0,0,2,3,0,2
Lhfpl3,4479,2091,5006,5672,5092,5203
Cox4i1,48536,25213,59539,72517,58991,49321
Polr3k,5371,2525,5882,8391,5872,6013
Myo1f,389,184,416,460,425,405
Csn1s1,1,1,0,0,0,3
Copg2,11427,4883,12763,16433,11562,11618
Thnsl1,2889,1433,3350,4497,3029,3109
Slfn5,761,492,1197,1119,1033,877
Supt20,2605,1221,3035,3508,2933,3073
Slfn9,235,124,212,274,211,233
Gpd1,14107,5962,17103,22169,14885,15408
Irf8,810,398,845,972,732,759
Rpl31,18156,7083,24336,30639,22116,19800
Gm14496,50,70,83,79,53,65
Cox14,6504,2925,7998,9832,7613,6892
Cers5,4866,2440,5580,6471,4863,5199
Arhgap1,10537,4772,12048,15141,10587,11753
Slfn8,76,43,183,114,135,109
Guca2a,0,0,0,0,4,0
Trerf1,5484,2582,6502,7588,5564,7468
Ppip5k2,2608,1154,2858,4051,2669,3298
Slfn2,180,114,249,335,280,167
Slfn1,1,0,1,19,14,0
Kcnd1,1610,688,1797,2113,1585,1979
Guca2b,0,0,2,0,0,0
Foxf1,119,63,109,100,149,102
Acsl6,34393,14751,38379,45798,34640,35028
Mthfsd,3153,1538,3953,4456,3295,3805
Otud5,10567,5041,12569,15899,11322,11990
Hivep3,9275,4590,10984,11500,8748,11899
Rho,22,7,25,46,29,21
Myo1h,411,201,493,593,427,365
Mrps10,2557,1151,3292,4054,3017,2659
Dlg5,5238,2378,5299,6131,4828,5735
Mucl1,0,0,0,0,0,0
Gm55960,0,0,0,0,0,0
Ak4,6284,3140,7448,8070,5599,5764
Mucl2,0,3,0,0,5,3
Tsga13,5,3,16,24,7,9
Gm9918,5,4,12,14,3,11
Exosc8,1138,529,1433,1542,1322,1404
Mfsd5,5239,2491,6174,7356,5317,5472
Klf14,67,46,116,68,59,81
Espl1,189,82,252,317,241,174
Gpr158,27104,11037,30072,37275,24880,31796
H1f8,0,0,0,0,0,0
Parp16,483,127,526,616,488,552
Edn2,9,0,6,6,3,5
Guca1b,42,28,55,72,79,58
Cilp,12,1,36,25,2,21
Foxc2,725,294,843,1214,722,701
Pofut2,3135,1689,3867,4509,3682,3467
Pim2,5369,2970,6125,7906,5519,6036
Foxo6,2399,1092,2402,2987,2178,2386
Foxl1,19,10,14,40,21,13
Guca1a,12,5,14,12,4,8
Scmh1,5427,2559,6189,7274,5422,6283
Myo3a,1,0,0,0,0,6
1700018B08Rik,0,0,4,3,0,0
Plxnd1,16712,7722,17060,19386,14821,20441
Gm50461,0,0,0,0,0,0
1700001C19Rik,7,11,24,19,23,16
Bmper,1257,570,1569,2012,1180,1528
AI661453,80,39,131,147,88,94
Alg5,1812,821,2252,2582,1864,1747
Cfap126,140,64,178,202,110,113
Fbxo31,22551,10309,27203,32535,23316,24665
Taf8,1685,810,2156,2699,1932,1882
Adarb1,27961,12904,35301,40409,32237,33889
Kmt2e,13108,4789,13633,16242,11641,15862
Smad9,1721,775,2317,3040,1800,2174
Pik3r4,5665,2285,6214,7766,5390,6348
Rfxap,3842,1809,4279,5106,3790,4421
Sertm1,5658,2344,6315,6878,4290,5799
Map1lc3b,33324,15242,39574,49253,36197,33128
Srsf11,8825,4819,10090,14251,10203,12539
Gad2,27934,14999,33553,43293,32003,38683
Spag16,122,47,134,263,86,141
Pfdn5,10638,5230,13839,16956,12086,10842
Tmcc1,11640,4777,12783,15421,11381,12842
Polr3a,3419,1457,3857,4142,3001,4249
Ccnd3,2850,1682,3810,4662,3138,3261
Jph3,35800,16526,42964,52466,37380,39202
Apbb1ip,804,320,878,993,743,851
Klhdc4,2357,1051,2711,3243,2644,2537
Slfnl1,1,0,7,0,3,4
Myg1,2738,1457,3546,4262,3131,2817
Sdhc,10745,5144,13340,16255,12021,11223
Ctps,5931,2860,6590,7999,5920,6201
Mkln1,11984,5226,13846,17439,11154,13639
Vwc2l,1421,654,1522,1856,1047,1450
Atg13,12138,5453,14394,16853,12120,13642
Rps24,21434,9516,27322,35290,25350,22145
Slc7a5,11302,5613,14346,14720,13221,11864
Gin1,724,349,844,1078,857,849
Kctd10,6465,3235,7919,9625,6138,6629
Aaas,1320,509,1532,1873,1401,1362
Clpx,4006,1948,4336,5932,4138,4172
Dnajc6,49542,20965,54210,66132,47449,54441
Car5a,18,35,32,36,24,69
Or11g2,3,2,2,0,0,3
Fam207a,4885,2384,6042,6782,5342,5298
Banp,2319,1586,2549,3284,2322,2766
Or11h6,0,0,0,0,0,0
Tbc1d8,3090,1486,3639,5019,3245,3505
Npsr1,363,172,444,459,212,319
Srpk2,30846,13624,35766,43045,30209,36876
Or11h7,0,0,0,0,0,0
Itgb2,678,346,863,925,642,594
Or11h4b,0,0,0,0,0,0
Bysl,4472,2039,5147,5841,4386,4832
Or11h23,0,5,6,0,0,0
Or11h4,0,0,0,0,0,0
Ttc5,4175,1952,4913,6047,4720,4563
Podxl,3761,2602,4593,5857,3949,4385
Med20,1935,1143,2484,3079,2225,2331
Pdcd7,3036,1455,3397,4695,3344,3365
Lrrc40,6587,2571,7153,9004,7059,7563
Gm20517,89,28,92,141,109,114
Ccnb1ip1,25,59,63,75,39,22
Ubap1l,48,21,43,59,19,57
Usp49,2043,888,2538,2845,1973,2614
Csn2,0,0,3,0,4,0
Parp2,1412,681,1824,2317,1516,1789
Sp7,298,127,568,328,658,284
Nbeal2,752,484,1152,1293,890,1256
Pttg1ip,6705,3301,8605,10317,7857,6986
1700012A03Rik,0,0,0,0,0,0
Sp1,2731,1318,3526,4394,2905,3336
Tomm6,9910,4554,11240,13610,10537,9742
Plxna4,14463,6269,15914,18667,11795,16869
Gm21981,1797,946,2237,2573,1875,1959
Bard1,94,66,149,131,131,135
Prickle4,92,90,84,126,126,150
Harbi1,625,275,786,971,692,634
Amhr2,43,29,67,87,63,50
Sumo3,14022,6608,16791,21119,15323,14782
Tep1,528,295,753,878,601,651
Lrrc7,9392,3748,9363,11460,7464,11756
Frs3,2136,1062,2416,3205,2280,2351
Cnot11,4608,1959,5429,6201,4413,5101
Samhd1,1782,819,2284,2543,1912,1941
Prr13,3624,1819,4134,5729,3661,3855
Pgc,2,4,4,7,5,2
Mpz,13,4,16,36,11,3
Pcbp2,27117,11200,27707,38335,28836,29429
Gm49325,892,194,985,1193,931,964
Ube2g2,5979,2923,7086,8842,6707,6296
Trim26,2267,1112,2752,3246,2539,2741
Washc2,11889,4866,13904,15803,12034,12409
Ubr4,25490,11008,29688,33096,22533,31905
Tspear,25,15,30,27,26,19
Gm19402,0,0,0,0,0,0
Gm9508,0,0,0,0,0,0
Pcp4l1,14330,7664,17820,21793,22648,16910
Gm10272,0,0,0,0,0,0
Gm10024,0,0,0,0,0,0
Gm10142,0,0,0,0,0,0
Krtap12-1,0,0,0,0,0,0
Abca12,50,33,64,49,55,87
Gm10100,0,0,0,0,0,0
Gm18596,0,0,0,0,0,0
Gm9736,0,0,0,0,0,0
Gm3233,0,0,0,0,0,0
Gm3238,0,0,0,0,0,0
Gm7138,0,0,0,0,0,0
Gm3250,0,0,0,0,0,0
Gm7137,0,0,0,0,0,0
Gm9639,0,0,0,0,0,0
Gm19668,0,0,0,0,0,0
Gm9507,3,0,0,0,0,0
Gm49918,0,0,0,0,0,0
Krtap10-4,0,0,0,0,0,1
Krtap10-10,0,0,0,0,0,0
Gm36176,0,0,0,0,0,0
Gm10318,0,0,0,0,0,0
Klhl33,604,297,882,1202,662,742
Gm3285,0,1,0,0,0,0
Trim15,19,20,16,48,20,29
Osgep,2259,1267,3166,3586,2842,2482
Lrrc3,2334,845,2343,2967,1924,2499
Trpm2,4369,1866,4636,6039,4239,4736
Ube3b,16290,7739,19903,23861,17894,18476
Zfp469,483,257,677,687,362,679
Trim10,17,24,0,42,30,31
Zfpm1,4298,2498,5897,6419,4907,5193
Trhr2,149,84,237,359,259,239
Trim40,0,3,3,15,22,11
Pam,32807,13872,37301,46652,31100,37051
Pik3c2a,3730,1814,4418,5554,3762,4268
Zc3h18,5687,2445,6234,7239,5247,6323
Trim31,0,0,4,0,1,0
Rnf39,586,288,667,668,530,703
Apex1,4083,1655,4639,5898,4197,4366
Ppp1r11,6004,3351,6964,8898,6591,5910
Pdss1,508,271,651,1014,600,608
Polr1h,1214,574,1441,1775,1368,1284
Pip4p1,8767,4201,10753,12862,9304,9195
Fbxl5,10446,4951,11571,15346,10569,10818
Cfap410,3731,1887,4405,5380,4161,4244
2410137M14Rik,12,8,8,25,14,27
H2-M5,94,20,101,108,88,143
Atic,3800,1682,4458,5434,3705,4130
Kbtbd13,47,15,27,44,57,51
Chchd3,6037,2921,6808,8808,5863,5526
Rasl12,259,197,426,541,396,332
Pnp,1743,982,2179,2667,1940,1871
Rbl1,210,109,302,410,288,255
Pfkl,26451,11112,29315,36311,26407,28186
Slfn4,8,8,3,3,5,11
Zfp57,454,257,604,1004,660,866
Slc51b,0,0,0,0,0,0
Ccdc12,2561,1228,2996,3535,2725,2434
Meikin,0,0,0,0,0,0
Slco2b1,2544,1247,3222,4004,2915,2696
Pnp2,77,65,119,194,201,153
Il17c,0,2,0,0,0,0
Mtfmt,1253,618,1609,1880,1313,1503
Nr1i3,25,13,60,33,72,39
Cyba,696,321,859,1054,752,567
Slfn3,70,45,75,110,80,71
Rnase10,3,3,2,23,5,11
Aire,7,10,14,13,15,20
Rnase9,0,0,0,0,0,0
Rnase11,0,0,2,0,0,0
Slfn14,3,0,1,1,2,1
Rnase12,1,3,0,11,3,1
Or6s1,2,5,12,4,0,4
Dnah2,317,159,466,536,276,445
Col6a6,76,30,162,125,41,59
Mvd,2646,1315,3401,3617,2828,3152
Zfand4,523,157,594,1037,519,557
Snai3,23,33,67,59,50,31
Rnf166,3005,1687,3597,4192,3428,3006
Mog,17065,7968,18517,18982,12081,13274
Ctu2,2026,994,2498,3205,2453,2336
Atf2,15824,6828,17101,22402,15070,18468
Slco6d1,0,0,0,0,0,0
Exoc4,10485,4463,11903,14481,9885,11423
Gabbr1,103832,48453,118466,150306,103798,116964
Or2at4,0,0,5,0,0,0
Dpy19l1,16042,7172,18701,22836,15278,16806
Or2at1,0,0,0,0,0,0
Neu3,320,148,506,532,347,381
Vmn2r32,0,0,0,0,0,0
Fnip1,8231,3209,8656,11945,7843,9423
Vmn2r33,0,0,0,0,0,0
Leprot,3927,1797,4759,5951,4081,3852
Tomm40l,8448,4328,9408,13038,8750,8427
Arhgef1,3347,1598,4462,5493,4396,5405
Iffo2,2874,1073,3330,3689,2738,3210
Piezo1,1020,587,1077,1281,909,1160
Dpy19l2,33,19,31,56,20,43
Pex12,1179,506,1386,1824,1243,1205
Gm21969,2,6,2,0,0,0
Aldh4a1,3468,1758,4360,5587,3398,2822
Pth1r,791,409,1073,1170,868,954
Bst1,36,13,38,59,70,46
Cntnap5b,801,505,1038,1600,855,1459
Or2h2,129,94,174,194,146,136
Lrrc37a,0,0,5,0,0,0
Gm884,19,11,21,14,15,32
Tas1r2,0,0,4,2,0,11
Or2h1,0,3,0,3,0,0
Or2h2c,0,0,0,0,0,0
Marchf8,8885,4566,10838,11200,8613,9225
Or2h1b,1,8,0,5,6,2
Csn1s2a,0,0,0,0,0,0
Lyzl6,0,0,2,13,0,1
Nfyc,4346,1958,4991,5998,4740,4558
Ubd,0,0,0,0,0,0
Rprml,7684,3622,9231,10761,8731,8146
Or2i1,0,0,0,0,0,0
Gosr2,11993,5606,13811,16795,11827,12356
Or10c1,8,16,42,36,36,16
Or11a4,0,0,0,0,0,1
